state,district,month,enrolment_total,demo_updates_total,bio_updates_total,month_dt,total_updates,total_transactions,enroll_velocity,growth_acceleration,update_churn,center_load_density,enroll_velocity_norm,total_updates_norm,growth_acceleration_norm,center_load_density_norm,update_churn_norm,ASSI_raw,ASSI,StressCategory,high_stress,HighStressNextMonth,risk_probability_after
Maharashtra,Kolhapur,2026-01,2171.0,485.0,3826.0,2026-01-01,4311.0,6482.0,-26930.0,-880.0,0.0893765701602478,4861.5,0.3775975068076162,0.030688734650293648,0.697059397431799,0.02052030076457699,9.816566979598134e-06,0.24456295745057074,24.46,🟢 Stable,0,,0.16073899353860224
Maharashtra,Latur,2025-03,14473.0,0.0,21997.0,2025-03-01,21997.0,36470.0,0.0,0.0,0.0,27352.5,0.5170112752761873,0.15659014059441181,0.700712835607737,0.1154739237449496,0.0,0.3258640096509396,32.59,🟡 Watchlist,0,0.0,0.04646038782808469
Maharashtra,Latur,2025-04,0.0,294.0,37220.0,2025-04-01,37514.0,37514.0,-14473.0,-14473.0,1.449536321483771,28135.5,0.44208608140148886,0.2670510767040399,0.6406262325164301,0.11877963210801179,0.00015920806049832736,0.3232503620549448,32.33,🟡 Watchlist,0,1.0,0.48771871431375674
Maharashtra,Latur,2025-05,2132.0,0.0,46800.0,2025-05-01,46800.0,48932.0,2132.0,16605.0,1.060375849660136,36699.0,0.5280484143172194,0.33315536572343835,0.7696507230071118,0.15493344253851382,0.000116465092955276,0.39248857575630713,39.25,🟡 Watchlist,1,0.0,0.6452571293352197
Maharashtra,Latur,2025-06,0.0,1794.0,39934.0,2025-06-01,41728.0,41728.0,-2132.0,-4264.0,0.7578641482019615,31296.0,0.5059741362351552,0.2970492970279409,0.6830102669916013,0.1321227882784563,8.323908781598758e-05,0.3571888158190351,35.72,🟡 Watchlist,0,0.0,0.5949004505866177
Maharashtra,Latur,2025-07,2759.0,819.0,26501.0,2025-07-01,27320.0,30079.0,2759.0,4891.0,0.5564954827577943,22559.25,0.5312943271590238,0.19448300409325503,0.7210184789242285,0.09523754237681696,6.112200513558552e-05,0.33994282825520833,33.99,🟡 Watchlist,0,0.0,0.505980265963913
Maharashtra,Latur,2025-08,0.0,0.0,20415.0,2025-08-01,20415.0,20415.0,-2759.0,-5518.0,0.6351432963654332,15311.25,0.5027282233933508,0.14532835024025628,0.6778041175908897,0.06463757530724511,6.976019217603792e-05,0.3072810672514929,30.73,🟡 Watchlist,0,1.0,0.706901859413497
Maharashtra,Latur,2025-09,7768.0,2444.0,38553.0,2025-09-01,40997.0,48765.0,7768.0,10527.0,1.7068696120689655,36573.75,0.5572253916320677,0.2918455241146111,0.7444170897873948,0.1544046558559167,0.0001874719497769238,0.3843399660650028,38.43,🟡 Watchlist,1,0.0,0.2750602837667565
Maharashtra,Latur,2025-10,14536.0,1174.0,26957.0,2025-10-01,28131.0,42667.0,6768.0,-1000.0,0.5832321088833601,32000.25,0.5520484971475311,0.2002562733582488,0.6965612013168985,0.13509602597281972,6.405858997767007e-05,0.34766244557424425,34.77,🟡 Watchlist,0,1.0,0.9586735313079967
Maharashtra,Latur,2025-11,52243.0,1401.0,38830.0,2025-11-01,40231.0,92474.0,37707.0,30939.0,1.2155676809327456,69355.5,0.7122164356046095,0.2863925965474284,0.8291602489319921,0.292804279266918,0.00013351039916519868,0.45942497627432033,45.94,🟡 Watchlist,1,0.0,0.06876329324278488
Maharashtra,Latur,2025-12,21979.0,926.0,26538.0,2025-12-01,27464.0,49443.0,-30264.0,-67971.0,0.5802445814277193,37082.25,0.36033774059617113,0.19550809752625023,0.41852210122514727,0.15655146645951457,6.373045852980735e-05,0.24615815931334142,24.62,🟢 Stable,0,0.0,0.059149393236525384
Maharashtra,Latur,2026-01,1902.0,454.0,2757.0,2026-01-01,3211.0,5113.0,-20077.0,10187.0,0.0993755689058802,3834.75,0.41307476471014565,0.022858159814913685,0.7430055341285097,0.01618551652220904,1.0914794856763587e-05,0.26001380265452667,26.0,🟢 Stable,0,,0.16993332760930965
Maharashtra,Mumbai,2025-03,15896.0,0.0,43374.0,2025-03-01,43374.0,59270.0,0.0,0.0,0.0,44452.5,0.5170112752761873,0.30876668446342764,0.700712835607737,0.18766755466239976,0.0,0.37473719025581104,37.47,🟡 Watchlist,0,0.0,0.04702519788060323
Maharashtra,Mumbai,2025-04,0.0,0.0,43807.0,2025-04-01,43807.0,43807.0,-15896.0,-15896.0,0.8584657060518732,32855.25,0.4347193605499933,0.311849083466809,0.6347184569205668,0.1387057075186922,9.428853767868565e-05,0.3344058017967696,33.44,🟡 Watchlist,0,1.0,0.9530793896250941
Maharashtra,Mumbai,2025-05,0.0,0.0,64996.0,2025-05-01,64996.0,64996.0,0.0,15896.0,1.2611075602629656,48747.0,0.5170112752761873,0.46268731090941445,0.7667072142949072,0.20579828846210677,0.00013851221647466123,0.4291566095071691,42.92,🟡 Watchlist,1,1.0,0.9570803679897294
Maharashtra,Mumbai,2025-06,0.0,2269.0,56198.0,2025-06-01,58467.0,58467.0,0.0,0.0,0.7646037509423511,43850.25,0.5170112752761873,0.4162092899092365,0.700712835607737,0.1851249456436843,8.397932389349979e-05,0.40122904716304,40.12,🟡 Watchlist,1,0.0,0.6224332782996771
Maharashtra,Mumbai,2025-07,0.0,931.0,43384.0,2025-07-01,44315.0,44315.0,0.0,0.0,0.6442455702264487,33236.25,0.5170112752761873,0.3154653852998754,0.700712835607737,0.14031423227773016,7.075992936513679e-05,0.36931948109662743,36.93,🟡 Watchlist,0,0.0,0.6434450832610857
Maharashtra,Mumbai,2025-08,0.0,0.0,37714.0,2025-08-01,37714.0,37714.0,0.0,0.0,0.7233707915876884,28285.5,0.5170112752761873,0.26847481758319985,0.700712835607737,0.11941290957219995,7.94505519060945e-05,0.35443794435501014,35.44,🟡 Watchlist,0,1.0,0.6210697639230827
Maharashtra,Mumbai,2025-09,16705.0,4265.0,62619.0,2025-09-01,66884.0,83589.0,16705.0,16705.0,1.5073949357019754,62691.75,0.6034912976403715,0.4761274248086848,0.7700658864361957,0.264670927920359,0.00016556289108537477,0.46364333152121984,46.36,🟡 Watchlist,1,1.0,0.9537547371203049
Maharashtra,Mumbai,2025-10,13897.0,2651.0,52933.0,2025-10-01,55584.0,69481.0,-2808.0,-19513.0,0.7063825969948418,52110.75,0.5024745555636084,0.39568606513614524,0.6197019956906036,0.21999953559652624,7.758467419581628e-05,0.3814921223536675,38.15,🟡 Watchlist,1,1.0,0.8564662044320531
Maharashtra,Mumbai,2025-11,36967.0,4109.0,75889.0,2025-11-01,79998.0,116965.0,23070.0,25878.0,1.22332103984888,87723.75,0.636442231034447,0.5694821142552056,0.808148827786058,0.37035227114407904,0.00013436197992043058,0.5186838468482247,51.87,🟡 Watchlist,1,1.0,0.9640490519110394
Maharashtra,Mumbai,2025-12,39022.0,2540.0,81239.0,2025-12-01,83779.0,122801.0,2055.0,-21015.0,0.8901630020375253,92100.75,0.52764979344191,0.5963979355757252,0.6134662409857641,0.38883130754908957,9.776997166700505e-05,0.4620445420796751,46.2,🟡 Watchlist,1,0.0,0.6299865867416288
Maharashtra,Mumbai,2026-01,3527.0,770.0,8806.0,2026-01-01,9576.0,13103.0,-35495.0,-37550.0,0.0971544521365481,9827.25,0.3332574055475601,0.06816871329418046,0.544818967986748,0.041484951216526005,1.067084119534467e-05,0.21554466661644295,21.55,🟢 Stable,0,,0.3586187521313701
Maharashtra,Mumbai City,2025-03,8251.0,0.0,4774.0,2025-03-01,4774.0,13025.0,0.0,0.0,0.0,9768.75,0.5170112752761873,0.03398469478554903,0.700712835607737,0.041237973005492624,0.0,0.2840772555878054,28.41,🟢 Stable,0,0.0,0.010456537186334821
Maharashtra,Mumbai City,2025-04,2438.0,0.0,6821.0,2025-04-01,6821.0,9259.0,-5813.0,-5813.0,1.2142094240837695,6944.25,0.48691798763757593,0.04855668268375156,0.6765793854750923,0.029313358354829584,0.00013336121667464703,0.273601552611076,27.36,🟢 Stable,0,0.0,0.011384655767253435
Maharashtra,Mumbai City,2025-05,1938.0,0.0,6999.0,2025-05-01,6999.0,8937.0,-500.0,5313.0,0.8720536499560246,6702.75,0.514422828033919,0.04982381206620395,0.7227704685949624,0.028293781637486647,9.57809529863101e-05,0.2898741881325942,28.99,🟢 Stable,0,0.0,0.06128638448548082
Maharashtra,Mumbai City,2025-06,2294.0,430.0,7656.0,2025-06-01,8086.0,10380.0,356.0,856.0,0.9818714285714286,7785.0,0.5188542497126823,0.05756184374443851,0.7042666345606948,0.03286287854160422,0.0001078426552579002,0.2899029584559485,28.99,🟢 Stable,0,0.0,0.029943098606805208
Maharashtra,Mumbai City,2025-07,682.0,0.0,5698.0,2025-07-01,5698.0,6380.0,-1612.0,-1968.0,0.5988994682824286,4785.0,0.5086661213671143,0.040562377647268194,0.6925424193233667,0.02019732925784103,6.577939535942321e-05,0.27885507491624906,27.89,🟢 Stable,0,0.0,0.04443596928516314
Maharashtra,Mumbai City,2025-08,0.0,0.0,5103.0,2025-08-01,5103.0,5103.0,-682.0,930.0,0.7611072117915423,3827.25,0.5134806332377333,0.03632674853176722,0.7045738554982169,0.01615385264899963,8.359528576461254e-05,0.28080223373223323,28.08,🟢 Stable,0,0.0,0.057121739402764986
Maharashtra,Mumbai City,2025-09,4597.0,807.0,10278.0,2025-09-01,11085.0,15682.0,4597.0,5279.0,1.8460521159874608,11761.5,0.5408094592216021,0.0789108382274426,0.722629313029074,0.04965106411723232,0.00020275889097028565,0.30693401041930635,30.69,🟡 Watchlist,0,0.0,0.005913107143595697
Maharashtra,Mumbai City,2025-10,4114.0,589.0,7764.0,2025-10-01,8353.0,12467.0,-483.0,-5080.0,0.6404519213422335,9350.25,0.5145108352401561,0.059462537818117105,0.679622533410277,0.03947112888040766,7.034325854970713e-05,0.28534907076746724,28.53,🟢 Stable,0,0.0,0.04550193263744821
Maharashtra,Mumbai City,2025-11,10041.0,891.0,9830.0,2025-11-01,10721.0,20762.0,5927.0,6410.0,1.0908367249221929,15571.5,0.5476947288860358,0.07631962982737142,0.7273248114120123,0.06573631170761156,0.00011981072617582847,0.31134697032582237,31.13,🟡 Watchlist,0,0.0,0.01241633992454707
Maharashtra,Mumbai City,2025-12,11819.0,569.0,11661.0,2025-12-01,12230.0,24049.0,1778.0,-4149.0,0.9695485916806564,18036.75,0.5262157936696934,0.08706175476063356,0.6834877049350477,0.07614422683154397,0.00010648919144182359,0.30145453549803924,30.15,🟡 Watchlist,0,0.0,0.02817810963525283
Maharashtra,Mumbai City,2026-01,957.0,179.0,993.0,2026-01-01,1172.0,2129.0,-10862.0,-12640.0,0.08144877769601831,1596.75,0.46077984738515054,0.008343121551877558,0.6482361781715372,0.006737016756521702,8.945827527570292e-06,0.24793987225617187,24.79,🟢 Stable,0,,0.3796440623862204
Maharashtra,Mumbai Sub Urban,2025-05,0.0,0.0,615.0,2025-05-01,615.0,615.0,0.0,0.0,0.0,461.25,0.5170112752761873,0.004378003203416978,0.700712835607737,0.0019431063526173355,0.0,0.27078135269434106,27.08,🟢 Stable,0,0.0,0.010456537186334821
Maharashtra,Mumbai Sub Urban,2025-06,0.0,62.0,1735.0,2025-06-01,1797.0,1797.0,0.0,0.0,2.4796266233766233,1347.75,0.5170112752761873,0.012792311799252536,0.700712835607737,0.005685776165969358,0.000272346777115394,0.2734871823318701,27.35,🟢 Stable,0,0.0,0.005254476907970312
Maharashtra,Mumbai Sub Urban,2025-07,0.0,0.0,1261.0,2025-07-01,1261.0,1261.0,0.0,0.0,0.5961345939933259,945.75,0.5170112752761873,0.008976686243103755,0.700712835607737,0.003988592561945091,6.547571875155517e-05,0.27224766774347464,27.22,🟢 Stable,0,0.0,0.042835742485637894
Maharashtra,Mumbai Sub Urban,2025-08,0.0,0.0,1302.0,2025-08-01,1302.0,1302.0,0.0,0.0,0.8769413629160063,976.5,0.5170112752761873,0.009268553123331554,0.700712835607737,0.0041184144421036635,9.631778900007393e-05,0.27234473405609266,27.23,🟢 Stable,0,0.0,0.06325332526317695
Maharashtra,Mumbai Sub Urban,2025-09,487.0,121.0,1618.0,2025-09-01,1739.0,2226.0,487.0,487.0,1.1344205679201842,1669.5,0.5195324228901567,0.012379426944296138,0.7027346815073754,0.007044156326652959,0.00012459770461157476,0.27460021186477795,27.46,🟢 Stable,0,0.0,0.006437437311513408
Maharashtra,Mumbai Sub Urban,2025-10,438.0,80.0,1674.0,2025-10-01,1754.0,2192.0,-49.0,-536.0,0.8568390804597701,1644.0,0.5167576074464449,0.012486207510233138,0.6984875596278475,0.006936499157740973,9.410987923333493e-05,0.27306305702028516,27.31,🟢 Stable,0,0.0,0.0671012594528032
Maharashtra,Mumbai Sub Urban,2025-11,1350.0,135.0,2550.0,2025-11-01,2685.0,4035.0,912.0,961.0,1.3004273504273502,3026.25,0.5217326030460847,0.019113721302722902,0.7047025561612329,0.01277215099023486,0.00014283085784879735,0.27808933959666104,27.81,🟢 Stable,0,0.0,0.005032105855004978
Maharashtra,Mumbai Sub Urban,2025-12,1395.0,87.0,2544.0,2025-12-01,2631.0,4026.0,45.0,-867.0,0.8325949367088608,3019.5,0.5172442355279915,0.018729311265349706,0.69711336867758,0.012743653504346393,9.144705316418622e-05,0.2753413255174779,27.53,🟢 Stable,0,0.0,0.055368403479701844
Maharashtra,Mumbai Sub Urban,2026-01,104.0,16.0,219.0,2026-01-01,235.0,339.0,-1291.0,-1336.0,0.07589285714285714,254.25,0.5103279044966506,0.0016728955330129916,0.6951662521951767,0.0010691834520376758,8.335599744767205e-06,0.2671950783042186,26.72,🟢 Stable,0,,0.06578777716404742
Maharashtra,Mumbai Suburban,2025-03,35291.0,0.0,18421.0,2025-03-01,18421.0,53712.0,0.0,0.0,0.0,40284.0,0.5170112752761873,0.13113365367503113,0.700712835607737,0.17006877393261083,0.0,0.3276891154492436,32.77,🟡 Watchlist,0,0.0,0.04373572544871287
Maharashtra,Mumbai Suburban,2025-04,8509.0,542.0,24011.0,2025-04-01,24553.0,33062.0,-26782.0,-26782.0,1.1328873086526978,24796.5,0.3783636871913276,0.1747855490300765,0.5895237660304979,0.10468287575518337,0.00012442930094303632,0.2719131580198696,27.19,🟢 Stable,0,0.0,0.14682648035209284
Maharashtra,Mumbai Suburban,2025-05,7636.0,1569.0,23916.0,2025-05-01,25485.0,33121.0,-873.0,25909.0,0.8822289647307974,24840.75,0.5124918463911868,0.1814201815269621,0.808277528449074,0.10486969260711887,9.689854632028967e-05,0.35087850134236787,35.09,🟡 Watchlist,0,0.0,0.6526233584942481
Maharashtra,Mumbai Suburban,2025-06,8454.0,1477.0,22169.0,2025-06-01,23646.0,32100.0,818.0,1691.0,0.7886329749666483,24075.0,0.5212459749645383,0.16832888414308594,0.7077332491935451,0.10163681115243832,8.661854451563099e-05,0.32919887907015816,32.92,🟡 Watchlist,0,0.0,0.33887417285782245
Maharashtra,Mumbai Suburban,2025-07,15520.0,5571.0,19238.0,2025-07-01,24809.0,40329.0,7066.0,6248.0,0.8917685118619697,30246.75,0.553591211703923,0.1766079373554013,0.7266522466568965,0.12769301241646014,9.794631088767333e-05,0.34704888040531257,34.7,🟡 Watchlist,0,0.0,0.5001313631105382
Maharashtra,Mumbai Suburban,2025-08,0.0,0.0,18593.0,2025-08-01,18593.0,18593.0,-15520.0,-22586.0,0.6370032245062475,13944.75,0.43666587287617903,0.13235807083110873,0.6069440235148567,0.05886841760849098,6.996447512333392e-05,0.2724855479423354,27.25,🟢 Stable,0,1.0,0.810874129859456
Maharashtra,Mumbai Suburban,2025-09,16504.0,3157.0,35730.0,2025-09-01,38887.0,55391.0,16504.0,32024.0,1.7776675271592985,41543.25,0.6024507418489796,0.2768250578394732,0.833664772137552,0.1753851382444704,0.00019524795275235762,0.412888962279207,41.29,🟡 Watchlist,1,0.0,0.4358722270114564
Maharashtra,Mumbai Suburban,2025-10,13775.0,1919.0,26758.0,2025-10-01,28677.0,42452.0,-2729.0,-19233.0,0.6268116128368648,31839.0,0.5028835302278869,0.20414308595835556,0.6208644532920384,0.13441525269881743,6.884509183973766e-05,0.32110215937356684,32.11,🟡 Watchlist,0,1.0,0.7686149718709968
Maharashtra,Mumbai Suburban,2025-11,35695.0,3130.0,37165.0,2025-11-01,40295.0,75990.0,21920.0,24649.0,1.1943214310621382,56992.5,0.6304888023772299,0.2868481936287596,0.8030464692426174,0.24060955066852988,0.0001311768431275688,0.42605465197676945,42.61,🟡 Watchlist,1,0.0,0.2104633806161415
Maharashtra,Mumbai Suburban,2025-12,39447.0,2172.0,37348.0,2025-12-01,39520.0,78967.0,3752.0,-18168.0,0.8336311296406591,59225.25,0.5364349833821687,0.2813311977220146,0.6252859438117815,0.25003588572297064,9.156086215574348e-05,0.3670178510261711,36.7,🟡 Watchlist,0,0.0,0.7930313826932075
Maharashtra,Mumbai Suburban,2026-01,3242.0,633.0,3775.0,2026-01-01,4408.0,7650.0,-36205.0,-39957.0,0.09480529338832519,5737.5,0.32958181046353907,0.031379248976686244,0.5348259842486995,0.024218641155435844,1.0412824198761645e-05,0.20083981980674145,20.08,🟢 Stable,0,,0.11171416244560323
Maharashtra,Nagpur,2025-03,29990.0,0.0,45130.0,2025-03-01,45130.0,75120.0,0.0,0.0,0.0,56340.0,0.5170112752761873,0.3212671293824524,0.700712835607737,0.2378547936993114,0.0,0.38539038734110403,38.54,🟡 Watchlist,1,0.0,0.04681701223427464
Maharashtra,Nagpur,2025-04,3740.0,566.0,45103.0,2025-04-01,45669.0,49409.0,-26250.0,-26250.0,0.8601327247346613,37056.75,0.3811177950571011,0.32510411105178855,0.5917324354732241,0.15644380929060256,9.447163265006898e-05,0.31838270576035516,31.84,🟡 Watchlist,0,1.0,0.9427001858639223
Maharashtra,Nagpur,2025-05,2517.0,293.0,60144.0,2025-05-01,60437.0,62954.0,-1223.0,25027.0,1.124840157652726,47215.5,0.510679933321599,0.4302331375689624,0.8046157870045544,0.19933252555274567,0.0001235454518912711,0.42606983577424684,42.61,🟡 Watchlist,1,1.0,0.9492379132444169
Maharashtra,Nagpur,2025-06,10300.0,2304.0,53403.0,2025-06-01,55707.0,66007.0,7783.0,9006.0,0.7834632185049141,49505.25,0.5573030450493358,0.3965616657768286,0.7381024540310294,0.20899950604357792,8.605073059657108e-05,0.41744950202887315,41.74,🟡 Watchlist,1,0.0,0.9183056681146774
Maharashtra,Nagpur,2025-07,3741.0,1166.0,32350.0,2025-07-01,33516.0,37257.0,-6559.0,-14342.0,0.5113915416098226,27942.75,0.48305602435211165,0.2385904965296316,0.64117009660853,0.11796587056653,5.616806856664963e-05,0.32634895533740627,32.63,🟡 Watchlist,0,0.0,0.5956601544646122
Maharashtra,Nagpur,2025-08,0.0,0.0,31696.0,2025-08-01,31696.0,31696.0,-3741.0,2818.0,0.803818957543933,23772.0,0.4976445130095358,0.22563445452927566,0.7124121410393202,0.10035759067477823,8.828647845909786e-05,0.3383690516655525,33.84,🟡 Watchlist,0,1.0,0.8029796182949182
Maharashtra,Nagpur,2025-09,14172.0,3561.0,64550.0,2025-09-01,68111.0,82283.0,14172.0,17913.0,1.8264930435056945,61712.25,0.5903782239110402,0.48486207510233137,0.7750810606595286,0.2605356260792103,0.00020061064401102305,0.46293672239373185,46.29,🟡 Watchlist,1,1.0,0.9502307549621609
Maharashtra,Nagpur,2025-10,18155.0,1705.0,50570.0,2025-10-01,52275.0,70430.0,3983.0,-10189.0,0.6523630197322058,52822.5,0.5376308460080966,0.37213027229044315,0.6584118338183826,0.22300443716409907,7.165149956786327e-05,0.3925840596378615,39.26,🟡 Watchlist,1,1.0,0.9186644007452918
Maharashtra,Nagpur,2025-11,47099.0,2540.0,68688.0,2025-11-01,71228.0,118327.0,28944.0,24961.0,1.1581567067105363,88745.25,0.6668513092366151,0.5070510767040398,0.804341779141359,0.3746648906752004,0.0001272047345731716,0.5105627666249016,51.06,🟡 Watchlist,1,0.0,0.6649194507479957
Maharashtra,Nagpur,2025-12,32546.0,1727.0,50674.0,2025-12-01,52401.0,84947.0,-14553.0,-43497.0,0.6253190414016763,63710.25,0.4416719298427259,0.3730272290443139,0.5201291988591309,0.26897088190219665,6.868115706981873e-05,0.3480565639524761,34.81,🟡 Watchlist,0,0.0,0.05475139643812638
Maharashtra,Nagpur,2026-01,2547.0,631.0,5017.0,2026-01-01,5648.0,8195.0,-29999.0,-15446.0,0.09161482386168467,6146.25,0.3617096176345733,0.0402064424274782,0.6365866923514442,0.025944322245348577,1.0062402855131215e-05,0.23168951118303227,23.17,🟢 Stable,0,,0.4113260748321089
Maharashtra,Nanded,2025-03,19981.0,0.0,35920.0,2025-03-01,35920.0,55901.0,0.0,0.0,0.0,41925.75,0.5170112752761873,0.25570386189713473,0.700712835607737,0.17699999577815023,0.0,0.3598713507816005,35.99,🟡 Watchlist,0,0.0,0.04774073544722091
Maharashtra,Nanded,2025-04,0.0,607.0,36730.0,2025-04-01,37337.0,37337.0,-19981.0,-19981.0,0.8835068622811169,28002.75,0.41357174658066115,0.2657910660259833,0.6177590308424912,0.11821918155220527,9.703890264492021e-05,0.3111399423883869,31.11,🟡 Watchlist,0,1.0,0.9281990407457836
Maharashtra,Nanded,2025-05,0.0,502.0,50242.0,2025-05-01,50744.0,50744.0,0.0,19981.0,1.1551877443890943,38058.0,0.5170112752761873,0.3612315358604734,0.7836666403729828,0.16067093636405852,0.0001268786422042646,0.4004137031097012,40.04,🟡 Watchlist,1,1.0,0.9656660135307024
Maharashtra,Nanded,2025-06,0.0,2699.0,54393.0,2025-06-01,57092.0,57092.0,0.0,0.0,0.9563149078726968,42819.0,0.5170112752761873,0.40642107136501154,0.700712835607737,0.18077116307739072,0.00010503568586139308,0.39813208359633495,39.81,🟡 Watchlist,1,0.0,0.8770370538507968
Maharashtra,Nanded,2025-07,924.0,1803.0,36242.0,2025-07-01,38045.0,38969.0,924.0,924.0,0.5664135708405584,29226.75,0.5217947257798992,0.27083110873820965,0.7045489456924718,0.12338672565998066,6.221134628841163e-05,0.3575835883189619,35.76,🟡 Watchlist,0,0.0,0.4483576896668402
Maharashtra,Nanded,2025-08,0.0,0.0,32917.0,2025-08-01,32917.0,32917.0,-924.0,-1848.0,0.7354110813226095,24687.75,0.5122278247724754,0.23432639259654742,0.6930406154382673,0.10422374959364694,8.07729824986391e-05,0.34089235581633104,34.09,🟡 Watchlist,0,1.0,0.7550214555526374
Maharashtra,Nanded,2025-09,10653.0,3707.0,73809.0,2025-09-01,77516.0,88169.0,10653.0,11577.0,2.0015979099580776,66126.75,0.5721607322199559,0.55181348994483,0.7487763057927753,0.2791729818502679,0.00021984307424303409,0.4726577404384282,47.27,🟡 Watchlist,1,1.0,0.9718788587102091
Maharashtra,Nanded,2025-10,37313.0,1532.0,49935.0,2025-10-01,51467.0,88780.0,26660.0,16007.0,0.5643529806365055,66585.0,0.6550272822339335,0.36637835913863676,0.7671680457011902,0.28110764450336273,6.198502386722987e-05,0.45096046391246514,45.1,🟡 Watchlist,1,1.0,0.9418524364281554
Maharashtra,Nanded,2025-11,104630.0,1495.0,67379.0,2025-11-01,68874.0,173504.0,67317.0,40657.0,1.1374621123805082,130128.0,0.8655042812917386,0.49029364655632673,0.8695058309703615,0.5493766438827508,0.0001249317689515093,0.5952758845038439,59.53,🔴 Critical,1,0.0,0.3045070598379241
Maharashtra,Nanded,2025-12,37162.0,1657.0,48444.0,2025-12-01,50101.0,87263.0,-67468.0,-134785.0,0.6183063520871144,65447.25,0.16773655819347089,0.356654208933974,0.14113480771705778,0.2763042349374955,6.791092686026737e-05,0.20078047520492615,20.08,🟢 Stable,0,0.0,0.15257569952626923
Maharashtra,Nanded,2026-01,2469.0,661.0,4389.0,2026-01-01,5050.0,7519.0,-34693.0,32775.0,0.08567522254600614,5639.25,0.3374092749241585,0.03594945719878982,0.8367826494899717,0.0238038444163926,9.410033961998185e-06,0.2642682010962847,26.43,🟢 Stable,0,,0.19730267636575186
Maharashtra,Nandurbar,2025-03,3584.0,0.0,18502.0,2025-03-01,18502.0,22086.0,0.0,0.0,0.0,16564.5,0.5170112752761873,0.13171026873109093,0.700712835607737,0.06992860852053717,0.0,0.31281224440144756,31.28,🟡 Watchlist,0,0.0,0.07506243706612382
Maharashtra,Nandurbar,2025-04,1419.0,282.0,21560.0,2025-04-01,21842.0,23261.0,-2165.0,-2165.0,1.0033886396800518,17445.75,0.5058032987171656,0.15548674141306282,0.6917245473680714,0.07364911362264262,0.000110205971993855,0.3147313174453668,31.47,🟡 Watchlist,0,0.0,0.41956473243688375
Maharashtra,Nandurbar,2025-05,1386.0,406.0,30158.0,2025-05-01,30564.0,31950.0,-33.0,2132.0,1.1893695920889986,23962.5,0.5168404377581975,0.2175760811532301,0.7095641199158049,0.1011618530542972,0.0001306329639110711,0.34071082661374913,34.07,🟡 Watchlist,0,0.0,0.1390325482026933
Maharashtra,Nandurbar,2025-05,0.0,0.0,88.0,2025-05-01,88.0,88.0,-1386.0,-1353.0,0.0024472435792573205,66.0,0.5098360995206196,0.0006264459868303969,0.6950956744122324,0.0002744202344815357,2.6879002481408664e-07,0.2666759746129849,26.67,🟢 Stable,0,0.0,0.05400982424859137
Maharashtra,Nandurbar,2025-06,2036.0,1403.0,40728.0,2025-06-01,42131.0,44167.0,2036.0,3422.0,402.37471910112356,33125.25,0.5275514324467039,0.2999181348994483,0.7149197281509867,0.1398456069542309,0.044194338335775456,0.3774573292602363,37.75,🟡 Watchlist,0,0.0,0.07962403017807007
Maharashtra,Nandurbar,2025-06,0.0,26.0,484.0,2025-06-01,510.0,510.0,-2036.0,-4072.0,0.01028909142694389,382.5,0.5064711181056707,0.003630539241857982,0.6838073807754422,0.001610635683918552,1.1300898543176272e-06,0.26452865535803655,26.45,🟢 Stable,0,0.0,0.07430556457181783
Maharashtra,Nandurbar,2025-07,1404.0,3100.0,30142.0,2025-07-01,33242.0,34646.0,1404.0,3440.0,55.29491193737769,25984.5,0.5242796351324767,0.2366399715251824,0.7149944575682218,0.10969843327155358,0.006073249462258661,0.350594545588131,35.06,🟡 Watchlist,0,0.0,0.04012392984692543
Maharashtra,Nandurbar,2025-07,0.0,0.0,364.0,2025-07-01,364.0,364.0,-1404.0,-2808.0,0.0093072225731733,273.0,0.5097429154198979,0.002591208400071187,0.6890550465190622,0.0011483431350611955,1.0222474818598485e-06,0.2660669450661862,26.61,🟢 Stable,0,0.0,0.05400982424859137
Maharashtra,Nandurbar,2025-08,0.0,0.0,22303.0,2025-08-01,22303.0,22303.0,0.0,1404.0,51.93849315068493,16727.25,0.5170112752761873,0.1587684641395266,0.7065417301520743,0.07061571456918134,0.005704601283299949,0.32170132826221554,32.17,🟡 Watchlist,0,0.0,0.04676044359906948
Maharashtra,Nandurbar,2025-08,0.0,0.0,460.0,2025-08-01,460.0,460.0,0.0,0.0,0.017530487804878047,345.0,0.5170112752761873,0.0032746040220679837,0.700712835607737,0.001452316317871512,1.925439826266169e-06,0.27043217320976587,27.04,🟢 Stable,0,0.0,0.06963419112477746
Maharashtra,Nandurbar,2025-09,3116.0,2958.0,39450.0,2025-09-01,42408.0,45524.0,3116.0,3116.0,78.19262472885032,34143.0,0.5331424784900034,0.3018900160170849,0.7136493280579901,0.14414239454874758,0.0085881919230633,0.37439757720914174,37.44,🟡 Watchlist,0,0.0,0.07504946850129246
Maharashtra,Nandurbar,2025-09,73.0,65.0,667.0,2025-09-01,732.0,805.0,-3043.0,-6159.0,0.014671414086632556,603.75,0.5012579853597423,0.005210891617725573,0.6751429200104622,0.002544719943596087,1.6114169385625567e-06,0.2620277529505396,26.2,🟢 Stable,0,0.0,0.07751746528134694
